38.9001286,-77.0163752
38.9043195,-77.02807059999999
38.927745,-76.990961
38.92858150000001,-76.9906513
38.89792980000001,-76.97041639999999
38.897906,-76.97128339999999
38.844137,-76.99165579999999
38.8443013,-76.9906005
38.9022261,-76.9491646
38.9007339,-76.947462
38.86236220000001,-76.9866633
38.8612807,-76.9880833
38.844223,-77.00060400000001
38.8440084,-76.9992922
38.8636089,-76.97106099999999
38.8609776,-76.9689207
38.907696,-77.038822
38.90904,-77.04165710000001
38.8997273,-76.93272
38.9014757,-76.9326821
38.892629,-76.953549
38.8935723,-76.9520536
38.9245244,-76.972117
38.9245262,-76.971217
38.8975081,-76.995969
38.90022740000001,-76.9961509
38.894959,-76.955688
38.8947527,-76.9557025
38.9001747,-76.9732476
38.9002063,-76.9741698
38.8812796,-76.987443
38.8812517,-76.98554039999999
38.8983748,-76.9370805
38.8983026,-76.936588
38.91702859999999,-77.0051083
38.9175747,-77.00507329999999
38.8997273,-76.93272
38.9014757,-76.9326821
38.8479056,-76.9826442
38.8461852,-76.9828232
38.901948,-76.93298399999999
38.90294799999999,-76.9326829
38.8763736,-77.0122919
38.8765423,-77.0122772
38.927745,-76.990961
38.92858150000001,-76.9906513
38.9110893,-76.9858239
38.9130101,-76.98693410000001
38.893161,-76.91200599999999
38.89286329999999,-76.9109512
38.912475,-76.936302
38.9112381,-76.9353165
38.8976941,-76.97232699999999
38.9001567,-76.9723691
38.92404399999999,-77.025758
38.924871,-77.0255657
38.868021,-76.9447823
38.8653106,-76.94479249999999
38.933705,-77.0308841
38.934479,-77.03062299999999
38.8975372,-76.9666098
38.8974161,-76.96515099999999
38.8903247,-76.9795263
38.88979,-76.9790163
38.9216129,-77.0324838
38.921479,-77.0351866
38.8810767,-76.9881928
38.8798611,-76.9883164
38.9096334,-76.99583779999999
38.9101103,-76.9940742
38.866387,-76.98875
38.8656563,-76.98943349999999
38.9207146,-77.034812
38.9214599,-77.0351927
38.89581,-76.93953599999999
38.8965644,-76.9390177
38.91931599999999,-76.982394
fail,fail
38.9125934,-76.9834032
38.9135237,-76.9823041
