38.8997531,-77.0162134
38.89983429999999,-77.0188974
38.8971064,-77.0243744
38.8973623,-77.02596910000001
38.88186,-76.93576
38.8805622,-76.93537479999999
38.9096234,-77.0121767
38.9096498,-77.0151652
38.88718799999999,-76.927556
38.8867204,-76.9257185
38.902123,-77.02864699999999
38.902542,-77.02961119999999
38.91256509999999,-77.06416229999999
38.91287700000001,-77.06509299999999
38.855356,-76.995166
38.8560937,-76.99604
38.902811,-76.93917789999999
38.9050634,-76.9385471
38.9072936,-76.98935589999999
38.906533,-76.98756879999999
38.9234695,-77.0503839
38.9253469,-77.0513205
38.85653370000001,-76.97519539999999
38.855343,-76.97344129999999
38.8919024,-76.9358355
38.8918735,-76.9348875
38.9003766,-76.988072
38.9001779,-76.9855259
38.89582850000001,-76.91642829999999
38.8971326,-76.9163856
38.9149772,-77.0189244
38.9157404,-77.0206534
38.9037484,-76.99261270000001
38.9033099,-76.99154159999999
38.8459006,-76.9696391
38.8512604,-76.9627529
38.9406386,-77.0835226
38.9456395,-77.0792856
38.9078441,-76.9830391
38.908302,-76.982321
38.9314826,-76.9587353
38.9341592,-76.9620961
38.919391,-77.028277
38.9206923,-77.0280664
38.9320721,-77.02707099999999
38.9322833,-77.0277193
38.8592987,-76.98868700000001
38.858701,-76.987447
38.9015282,-76.930888
38.901712,-76.927391
38.8557158,-76.9873351
38.8557253,-76.9932413
38.91989480000001,-77.0253407
38.9206694,-77.0251491
38.9234553,-76.963708
38.9241151,-76.963662
38.828615,-76.99494299999999
38.8265456,-76.9970448
38.9285344,-77.0133915
38.9298516,-77.0168819
38.883093,-76.961084
38.8828241,-76.9598168
38.9060118,-77.04386029999999
38.9063339,-77.0434276
38.877166,-77.0001174
38.8764173,-76.9995221
38.9122767,-76.99214669999999
38.9116057,-76.98863639999999
38.82501,-77.00752399999999
38.824694,-77.012101
38.825778,-77.008721
38.82606579999999,-77.0125608
38.9053318,-76.99620019999999
38.9047508,-76.9949195
38.9022186,-77.0147473
38.9025283,-77.01445269999999
38.90850320000001,-77.0321918
38.9079495,-77.0345414
38.924544,-77.029889
38.9247704,-77.0322343
38.9037206,-77.0161897
38.90372079999999,-77.01889969999999
38.9072277,-77.0319725
38.9072565,-77.034532
38.8933836,-76.9790223
38.8947634,-76.97897859999999
38.9048522,-77.00913820000001
38.9056256,-77.0089959
38.8771707,-77.0056544
38.8765491,-77.00592309999999
38.899121,-76.98454699999999
38.8988548,-76.9836605
38.8446544,-76.97893979999999
38.8431249,-76.9791358
38.937902,-77.07269699999999
38.9381733,-77.0742709
38.924544,-77.029889
38.9247704,-77.0322343
38.8557158,-76.9873351
38.8557253,-76.9932413
38.9085742,-77.0091984
38.9085832,-77.0121499
38.867936,-76.9799479
38.868461,-76.979226
38.932429,-77.030045
38.934551,-77.02970479999999
38.88145189999999,-76.9900124
38.8812473,-76.9883389
38.8448642,-76.977858
38.8436064,-76.9775128
38.8612111,-76.9693669
38.8607586,-76.9697089
38.9201884,-77.0411186
38.9230636,-77.0413741
38.8901454,-76.9368044
38.8918782,-76.9367766
38.888529,-76.926631
38.887473,-76.9255769
38.8533889,-76.96954319999999
38.854253,-76.9702889
38.906564,-77.08094229999999
38.9068499,-77.082231
38.955022,-77.0073621
38.9551709,-77.0072831
38.8707568,-76.9667384
38.87075859999999,-76.9658066
38.88753,-76.9520629
38.8833906,-76.9514597
38.866387,-76.98875
38.8656563,-76.98943349999999
38.9353084,-77.0360961
38.936877,-77.0364719
38.8620597,-76.972886
38.8620597,-76.972886
38.9100536,-77.02730729999999
38.910265,-77.0280709
38.8786277,-76.99135090000001
38.8783856,-76.9902608
38.9000127,-77.0167864
38.9011,-77.01800899999999
38.9276248,-77.02973759999999
38.9275408,-77.0324959
38.9356448,-77.02074999999999
38.9356551,-77.02087840000002
38.9051719,-77.0115094
38.9051719,-77.0115094
38.922119,-77.043565
38.921182,-77.043277
38.905423,-77.026185
38.9056515,-77.0270309
38.8911399,-76.9209618
38.8935871,-76.92003989999999
38.884734,-76.957101
38.8838562,-76.9573246
38.915994,-77.04688999999999
38.9167948,-77.0466733
38.8568991,-76.9717561
38.8553593,-76.9734251
38.9066137,-76.9791278
38.9221896,-76.9807555
38.887851,-76.980559
38.88757460000001,-76.9790137
38.9275107,-77.0325225
38.927386,-77.0353669
38.9096329,-76.9853394
38.9084452,-76.9826386
38.935202,-77.0191901
38.934935,-77.0210795
38.858958,-76.9924939
38.8596608,-76.9910041
38.932429,-77.030045
38.934551,-77.02970479999999
38.907535,-77.0426729
38.91256449999999,-77.0450415
38.9037458,-77.03192229999999
38.9068006,-77.03192609999999
38.9272097,-77.0229645
38.9268692,-77.0259937
38.9032615,-77.0201838
38.9030233,-77.02185419999999
38.9249053,-77.021489
38.9248209,-77.0226077
38.9046736,-77.0121973
38.9046962,-77.0144909
38.908262,-77.0345765
38.9086936,-77.0345382
38.9348171,-77.0828442
38.9372121,-77.0849186
38.8535722,-76.9656657
38.8521115,-76.96531639999999
38.932086,-77.0302112
38.9319815,-77.0308895
38.9030365,-76.98256169999999
38.9043035,-76.9817001
38.880482,-76.96287699999999
38.8802215,-76.9623525
38.918265,-77.036974
38.9191301,-77.0364614
38.9140445,-77.0167771
38.9138476,-77.0177544
38.8960304,-77.0466816
38.8973409,-77.0466383
38.895612,-76.972725
38.89570519999999,-76.97141049999999
38.9295914,-77.0180432
38.929381,-77.0195729
38.871862,-76.977086
38.870755,-76.97737459999999
38.829212,-77.00318
38.8241827,-77.0024085
38.844137,-76.99165579999999
38.8443013,-76.9906005
38.905862,-76.98099599999999
38.906436,-76.980053
38.8886695,-76.94726589999999
38.8886695,-76.94726589999999
38.8898173,-76.9854873
38.8897866,-76.9836636
38.8724523,-76.9680743
38.8722955,-76.96779169999999
38.9302393,-77.0327757
38.9314275,-77.0358983
38.8991309,-77.000389
38.898897,-76.99952060000001
38.825238,-76.99614559999999
38.8295492,-76.990571
38.907535,-77.0426729
38.91256449999999,-77.0450415
38.843793,-76.995373
38.8433183,-76.9946763
38.90253939999999,-77.0020577
38.9037207,-77.0020244
38.8995914,-77.0264655
38.8998222,-77.02703749999999
38.8439003,-76.9738466
38.8437363,-76.9724347
38.8615275,-76.9985094
38.86002300000001,-76.996865
38.88753,-76.9520629
38.8833906,-76.9514597
38.8839676,-76.9309227
38.8836451,-76.92872179999999
38.894124,-77.01881999999999
38.8947601,-77.0189396
38.924544,-77.029889
38.9247704,-77.0322343
38.890137,-76.99356999999999
38.8897903,-76.99265410000001
38.91013,-76.98765
38.9107466,-76.98668529999999
38.855356,-76.995166
38.8560937,-76.99604
38.9438824,-77.07741039999999
38.9447792,-77.0779079
38.9034898,-77.0662347
38.9039231,-77.0679263
38.9034898,-77.0662347
38.9039231,-77.0679263
38.9015282,-76.930888
38.901712,-76.927391
38.916167,-77.01600499999999
38.9167723,-77.0158424
38.9125934,-76.9834032
38.9135237,-76.9823041
38.865073,-76.97415099999999
38.8622643,-76.9710041
38.90078159999999,-76.9469056
38.902647,-76.94318419999999
38.8964232,-77.0336571
38.8973377,-77.033627
